source;transaction;type_bien;titre;prix_fcfa;surface_m2;prix_m2_fcfa;chambres;quartier;sous_quartier;standing;url;scraped_at
jiji;achat;villa;6chbre Duplex dans Francis Gweh, Cocody à Vendre;360000000;500;720000;6;Cocody;;;https://jiji.co.ci/cocody/houses-apartments-for-sale/6chbre-duplex-dans-francis-gweh-cocody-a-vendre-fCTz0IJdZ7AScKdJz9TR0h1r.html;2026-05-02T00:28:16+00:00
jiji;achat;villa;4chbre Villa dans Diames, Bingerville à Vendre;150000000;250;600000;4;Bingerville;;;https://jiji.co.ci/bingerville/houses-apartments-for-sale/4chbre-villa-dans-diames-bingerville-a-vendre-2N7dDhf4lYzDUhdL87MSHL9X.html;2026-05-02T00:28:16+00:00
jiji;achat;villa;5chbre Duplex dans Francis Gweh, Cocody à Vendre;170000000;200;850000;5;Cocody;;;https://jiji.co.ci/cocody/houses-apartments-for-sale/5chbre-duplex-dans-francis-gweh-cocody-a-vendre-z4f1jrUxOC0DxKiknlgBiJGg.html;2026-05-02T00:28:16+00:00
jiji;achat;appartement;13chbre Blocs d'appartements dans Yozalem Business, Cocody à Vendre;750000000;1000;750000;13;Cocody;;;https://jiji.co.ci/cocody/houses-apartments-for-sale/13chbre-blocs-dappartements-dans-yozalem-business-cocody-a-vendre-cG4LDGYe3VKCevbr081vwWxb.html;2026-05-02T00:28:16+00:00
jiji;achat;villa;4chbre Duplex dans Wims Groupe, Bingerville à Vendre;95000000;250;380000;4;Bingerville;;;https://jiji.co.ci/bingerville/houses-apartments-for-sale/4chbre-duplex-dans-wims-groupe-bingerville-a-vendre-p7UrQ3SQBNVZGtFzEAxECqot.html;2026-05-02T00:28:16+00:00
jiji;achat;villa;Furnished 8chbre Duplex dans Ismaël Coulibaly, Cocody à Vendre;375000000;500;750000;8;Cocody;;;https://jiji.co.ci/cocody/houses-apartments-for-sale/furnished-8chbre-duplex-dans-ismael-coulibaly-cocody-a-vendre-oyILD7rlpxqzWISg4NxviVgP.html;2026-05-02T00:28:16+00:00
jiji;achat;villa;Furnished 5chbre Villa dans Zié Multi-Service, Yopougon à Vendre;150000000;612;245098;5;Yopougon;;;https://jiji.co.ci/yopougon/houses-apartments-for-sale/furnished-5chbre-villa-dans-zie-multi-service-yopougon-a-vendre-n9DW6LOlGB8bx9YbHjnhKXwf.html;2026-05-02T00:28:16+00:00
jiji;achat;appartement;2chbre Appartement dans Building House, Cocody à Vendre;65000000;65;1000000;2;Cocody;;;https://jiji.co.ci/cocody/houses-apartments-for-sale/2chbre-appartement-dans-building-house-cocody-a-vendre-kFaedgw3AE9YYqVTny3gsfVK.html;2026-05-02T00:28:16+00:00
jiji;achat;appartement;2chbre Appartement dans Francis Gweh, Cocody à Vendre;50000000;95;526316;2;Cocody;;;https://jiji.co.ci/cocody/houses-apartments-for-sale/2chbre-appartement-dans-francis-gweh-cocody-a-vendre-6wZY7xHXhH4b0zVjYBak8iGg.html;2026-05-02T00:28:16+00:00
jiji;achat;villa;6chbre Duplex dans Winner Immobilier, Cocody à Vendre;220000000;;;6;Cocody;;;https://jiji.co.ci/cocody/houses-apartments-for-sale/6chbre-duplex-dans-winner-immobilier-cocody-a-vendre-wiZ5lSYyGunIbs5T6shUeAb7.html;2026-05-02T00:28:16+00:00
jiji;achat;villa;6chbre Duplex dans Cocody à Vendre;2500000000;400;6250000;6;Cocody;;;https://jiji.co.ci/cocody/houses-apartments-for-sale/6chbre-duplex-dans-cocody-a-vendre-nAQ6FZTfuKX6XQqBt6dXuo50.html;2026-05-02T00:28:16+00:00
jiji;achat;villa;8chbre Villa dans Mohamed, Cocody à Vendre;280000000;300;933333;8;Cocody;;;https://jiji.co.ci/cocody/houses-apartments-for-sale/8chbre-villa-dans-mohamed-cocody-a-vendre-mBlJok5fDCpAjuhpoCMyqD3B.html;2026-05-02T00:28:16+00:00
jiji;achat;appartement;3chbre Appartement dans Francis Gweh, Cocody à Vendre;100000000;120;833333;3;Cocody;;;https://jiji.co.ci/cocody/houses-apartments-for-sale/3chbre-appartement-dans-francis-gweh-cocody-a-vendre-ldqZVnyRnMp48b3v3aQgLG4L.html;2026-05-02T00:28:16+00:00
jiji;achat;villa;2chbre Villa dans Djorobite, Cocody à Vendre;350000000;250;1400000;2;Cocody;;;https://jiji.co.ci/cocody/houses-apartments-for-sale/2chbre-villa-dans-djorobite-cocody-a-vendre-CeztFPWpkoTAtA2PFawC5NBV.html;2026-05-02T00:28:16+00:00
jiji;achat;villa;7chbre Duplex dans Cocody à Vendre;270000000;360;750000;7;Cocody;;;https://jiji.co.ci/cocody/houses-apartments-for-sale/7chbre-duplex-dans-cocody-a-vendre-pJeuBp5LH0dSrKdGZlUzZzSf.html;2026-05-02T00:28:16+00:00
jiji;achat;maison;Furnished 10chbre Maison dans Ismael Coulibaly, Cocody à Vendre;500000000;600;833333;10;Cocody;;;https://jiji.co.ci/cocody/houses-apartments-for-sale/furnished-10chbre-maison-dans-ismael-coulibaly-cocody-a-vendre-shzHXpNmFg7yN9r9Xu6pdN7J.html;2026-05-02T00:28:16+00:00
jiji;achat;villa;5chbre Duplex dans Yozalem Business, Cocody à Vendre;160000000;230;695652;5;Cocody;;;https://jiji.co.ci/cocody/houses-apartments-for-sale/5chbre-duplex-dans-yozalem-business-cocody-a-vendre-r9DEExhMfqY1e4B70psJfyov.html;2026-05-02T00:28:16+00:00
jiji;achat;appartement;Furnished 3chbre Appartement dans Ismaël Coulibaly, Cocody à Vendre;1800000;3000;600;3;Cocody;;;https://jiji.co.ci/cocody/houses-apartments-for-sale/furnished-3chbre-appartement-dans-ismael-coulibaly-cocody-a-vendre-ySVSl6D5fTWrpSs3BgwLbL4V.html;2026-05-02T00:28:16+00:00
jiji;achat;appartement;10chbre Blocs d'appartements dans Cocody à Vendre;500000000;;;10;Cocody;;;https://jiji.co.ci/cocody/houses-apartments-for-sale/10chbre-blocs-dappartements-dans-cocody-a-vendre-64CQBbPl500ACEZk2zAzh0kN.html;2026-05-02T00:28:16+00:00
jiji;achat;villa;4chbre Duplex dans Francis Gweh, Cocody à Vendre;150000000;300;500000;4;Cocody;;;https://jiji.co.ci/cocody/houses-apartments-for-sale/4chbre-duplex-dans-francis-gweh-cocody-a-vendre-5fecMmI5Hk3en4Z5BLZNmnvq.html;2026-05-02T00:28:16+00:00
jiji;achat;villa;7chbre Duplex dans Francis Gweh, Cocody à Vendre;1300000000;1250;1040000;7;Cocody;;;https://jiji.co.ci/cocody/houses-apartments-for-sale/7chbre-duplex-dans-francis-gweh-cocody-a-vendre-zBHV0ddWi1acmljkbzCMSHMy.html;2026-05-02T00:28:16+00:00
jiji;achat;villa;5chbre Duplex dans Francis Gweh, Cocody à Vendre;750000000;500;1500000;5;Cocody;;;https://jiji.co.ci/cocody/houses-apartments-for-sale/5chbre-duplex-dans-francis-gweh-cocody-a-vendre-kjH3begvSGaWYRw7mOTALQvr.html;2026-05-02T00:28:16+00:00
jiji;achat;villa;4chbre Duplex dans Francis Gweh, Cocody à Vendre;170000000;300;566667;4;Cocody;;;https://jiji.co.ci/cocody/houses-apartments-for-sale/4chbre-duplex-dans-francis-gweh-cocody-a-vendre-ajMIjBODSOdlBO9U3XWxflht.html;2026-05-02T00:28:16+00:00
jiji;achat;villa;3chbre Duplex dans Francis Gweh, Cocody à Vendre;120000000;200;600000;3;Cocody;;;https://jiji.co.ci/cocody/houses-apartments-for-sale/3chbre-duplex-dans-francis-gweh-cocody-a-vendre-akZQk6vFIC3lODwsOjWcjDyq.html;2026-05-02T00:28:16+00:00
jiji;achat;villa;5chbre Duplex dans Francis Gweh, Cocody à Vendre;280000000;300;933333;5;Cocody;;;https://jiji.co.ci/cocody/houses-apartments-for-sale/5chbre-duplex-dans-francis-gweh-cocody-a-vendre-grL7N3qA9sQDpifw4upmw1q3.html;2026-05-02T00:28:16+00:00
jiji;achat;villa;Furnished 7chbre Duplex dans Ismaël Coulibaly, Cocody à Vendre;2500000000;600;4166667;7;Cocody;;;https://jiji.co.ci/cocody/houses-apartments-for-sale/furnished-7chbre-duplex-dans-ismael-coulibaly-cocody-a-vendre-ftiuCESPaQIrG5U5WdPBbcOf.html;2026-05-02T00:28:16+00:00
jiji;achat;villa;Furnished 12chbre Duplex dans Zié Multi-Service, Cocody à Vendre;750000000;800;937500;12;Cocody;;;https://jiji.co.ci/cocody/houses-apartments-for-sale/furnished-12chbre-duplex-dans-zie-multi-service-cocody-a-vendre-72itfDqBegky7houbnwSHBQ.html;2026-05-02T00:28:16+00:00
jiji;achat;villa;2chbre Villa dans Francis Gweh, Cocody à Vendre;100000000;200;500000;2;Cocody;;;https://jiji.co.ci/cocody/houses-apartments-for-sale/2chbre-villa-dans-francis-gweh-cocody-a-vendre-eK2KetYbthVKTq31IsosWnAK.html;2026-05-02T00:28:16+00:00
jiji;achat;villa;5chbre Duplex dans Francis Gweh, Cocody à Vendre;250000000;250;1000000;5;Cocody;;;https://jiji.co.ci/cocody/houses-apartments-for-sale/5chbre-duplex-dans-francis-gweh-cocody-a-vendre-hAaItbTfU9sKzGJs8Rf6Rjwu.html;2026-05-02T00:28:16+00:00
jiji;achat;appartement;Furnished 2chbre Blocs d'appartements dans Ismaël Coulibaly, Cocody;1200000000;80;15000000;2;Cocody;;;https://jiji.co.ci/cocody/houses-apartments-for-sale/furnished-2chbre-blocs-dappartements-dans-ismael-coulibaly-cocody-cw13wLXssOx2SJIwewcsJFTs.html;2026-05-02T00:28:16+00:00
jiji;achat;villa;Furnished 20chbre Duplex dans Ismaël Coulibaly, Cocody à Vendre;3500000;1100;3182;20;Cocody;;;https://jiji.co.ci/cocody/houses-apartments-for-sale/furnished-20chbre-duplex-dans-ismael-coulibaly-cocody-a-vendre-ua9sLuaLaJ47hxPpDB9hXhc3.html;2026-05-02T00:28:16+00:00
jiji;achat;appartement;3chbre Appartement dans Francis Gweh, Cocody à Vendre;200000000;190;1052632;3;Cocody;;;https://jiji.co.ci/cocody/houses-apartments-for-sale/3chbre-appartement-dans-francis-gweh-cocody-a-vendre-s50OycO6Toj9RWGubLQEQ0UD.html;2026-05-02T00:28:16+00:00
jiji;achat;villa;5chbre Villa dans Francis Gweh, Cocody à Vendre;1200000000;1381;868936;5;Cocody;;;https://jiji.co.ci/cocody/houses-apartments-for-sale/5chbre-villa-dans-francis-gweh-cocody-a-vendre-A6McmVHMVopIiGgA0bYeOM81.html;2026-05-02T00:28:16+00:00
jiji;achat;villa;8chbre Duplex dans Bingerville à Vendre;160000000;500;320000;8;Bingerville;;;https://jiji.co.ci/bingerville/houses-apartments-for-sale/8chbre-duplex-dans-bingerville-a-vendre-5uGgNnfjYTun9h20PqMEhCTT.html;2026-05-02T00:28:16+00:00
jiji;achat;villa;5chbre Duplex dans G.F.J Immobilier, Cocody à Vendre;550000000;640;859375;5;Cocody;;;https://jiji.co.ci/cocody/houses-apartments-for-sale/5chbre-duplex-dans-g-f-j-immobilier-cocody-a-vendre-Gh3vgZJWNcJvnla6Pune6Ry.html;2026-05-02T00:28:16+00:00
jiji;achat;appartement;13chbre Appartement dans Diomande Moustapha, Yopougon à Vendre;600000000;600;1000000;13;Yopougon;;;https://jiji.co.ci/yopougon/houses-apartments-for-sale/13chbre-appartement-dans-diomande-moustapha-yopougon-a-vendre-A5sR79k0B2GNWDgWif05nUsh.html;2026-05-02T00:28:16+00:00
jiji;achat;villa;Furnished 8chbre Duplex dans Zié Multi-Service, Cocody à Vendre;340000000;450;755556;8;Cocody;;;https://jiji.co.ci/cocody/houses-apartments-for-sale/furnished-8chbre-duplex-dans-zie-multi-service-cocody-a-vendre-xBH4hS0Dpwm5pSMguUnbBhAR.html;2026-05-02T00:28:16+00:00
jiji;achat;villa;3chbre Duplex dans Cocody à Vendre;800000000;2000;400000;3;Cocody;;;https://jiji.co.ci/cocody/houses-apartments-for-sale/3chbre-duplex-dans-cocody-a-vendre-B7JzSMgXoc9qnXHhiVVWke1c.html;2026-05-02T00:28:16+00:00
jiji;achat;villa;7chbre Duplex dans Francis Gweh, Cocody à Vendre;750000000;545;1376147;7;Cocody;;;https://jiji.co.ci/cocody/houses-apartments-for-sale/7chbre-duplex-dans-francis-gweh-cocody-a-vendre-jET0bb2nlBgkt9b6m2D9m1kw.html;2026-05-02T00:28:16+00:00
jiji;achat;villa;10chbre Duplex dans Francis Gweh, Cocody à Vendre;1000000000;1000;1000000;10;Cocody;;;https://jiji.co.ci/cocody/houses-apartments-for-sale/10chbre-duplex-dans-francis-gweh-cocody-a-vendre-rOjhLjyFD5B6H2ddg8If43jx.html;2026-05-02T00:28:16+00:00
jiji;achat;villa;7chbre Duplex dans Zié Multi-Service, Cocody à Vendre;480000000;500;960000;7;Cocody;;;https://jiji.co.ci/cocody/houses-apartments-for-sale/7chbre-duplex-dans-zie-multi-service-cocody-a-vendre-A5SRNHh7dTSazcPZ3kTNNhnj.html;2026-05-02T00:28:16+00:00
jiji;achat;villa;5chbre Duplex dans Francis Gweh, Cocody à Vendre;390000000;561;695187;5;Cocody;;;https://jiji.co.ci/cocody/houses-apartments-for-sale/5chbre-duplex-dans-francis-gweh-cocody-a-vendre-8EHKpgsgY2ZnAI6en7TF6lNm.html;2026-05-02T00:28:16+00:00
jiji;achat;villa;4chbre Duplex dans G.F.J Immobilier, Cocody à Vendre;150000000;200;750000;4;Cocody;;;https://jiji.co.ci/cocody/houses-apartments-for-sale/4chbre-duplex-dans-g-f-j-immobilier-cocody-a-vendre-43275c67pLVTfXckbxytgK09.html;2026-05-02T00:28:16+00:00
jiji;achat;villa;5chbre Duplex dans Bingerville, Cocody à Vendre;170000000;200;850000;5;Cocody;;;https://jiji.co.ci/cocody/houses-apartments-for-sale/5chbre-duplex-dans-bingerville-cocody-a-vendre-kT300gnPAcGCJBU3WGYDCHcX.html;2026-05-02T00:28:16+00:00
jiji;achat;villa;6chbre Duplex dans Cocody à Vendre;200000000;300;666667;6;Cocody;;;https://jiji.co.ci/cocody/houses-apartments-for-sale/6chbre-duplex-dans-cocody-a-vendre-plWJ4UyVqwPFjYY169DSw9rL.html;2026-05-02T00:28:16+00:00
jiji;achat;maison;3chbre Maison de ferme dans Coulibaly Ismael, Cocody à Vendre;950000000;950;1000000;3;Cocody;;;https://jiji.co.ci/cocody/houses-apartments-for-sale/3chbre-maison-de-ferme-dans-coulibaly-ismael-cocody-a-vendre-mHRn1YB0KEPl2f583BxMx9KD.html;2026-05-02T00:28:16+00:00
jiji;achat;villa;Furnished 5chbre Villa dans Zié Multi-Service, Cocody à Vendre;285000000;654;435780;5;Cocody;;;https://jiji.co.ci/cocody/houses-apartments-for-sale/furnished-5chbre-villa-dans-zie-multi-service-cocody-a-vendre-rOkl2S2F1uJixmIO5cbalik5.html;2026-05-02T00:28:16+00:00
jiji;achat;villa;6chbre Duplex dans Abatta Résidence, Cocody à Vendre;360000000;500;720000;6;Cocody;;;https://jiji.co.ci/cocody/houses-apartments-for-sale/6chbre-duplex-dans-abatta-residence-cocody-a-vendre-w2RE29XFgADpf6OlZWpc0wwP.html;2026-05-02T00:28:16+00:00
jiji;achat;villa;5chbre Duplex dans Francis Gweh, Cocody à Vendre;500000000;300;1666667;5;Cocody;;;https://jiji.co.ci/cocody/houses-apartments-for-sale/5chbre-duplex-dans-francis-gweh-cocody-a-vendre-sH20jr1U0KiNh76frAeEDAI9.html;2026-05-02T00:28:16+00:00
jiji;achat;villa;8chbre Duplex dans Riviera 3, Cocody à Vendre;600000000;500;1200000;8;Cocody;Riviera 3;;https://jiji.co.ci/cocody/houses-apartments-for-sale/8chbre-duplex-dans-riviera-3-cocody-a-vendre-62NnaIesdKT3Qe9yBvzIh3o3.html;2026-05-02T00:28:16+00:00
jiji;achat;villa;6chbre Villa dans Zié, Cocody à Vendre;650000000;1000;650000;6;Cocody;;;https://jiji.co.ci/cocody/houses-apartments-for-sale/6chbre-villa-dans-zie-cocody-a-vendre-qar7bgC282PMoE1BQFCAxJ2M.html;2026-05-02T00:28:16+00:00
jiji;achat;villa;5chbre Duplex dans Francis Gweh, Cocody à Vendre;320000000;600;533333;5;Cocody;;;https://jiji.co.ci/cocody/houses-apartments-for-sale/5chbre-duplex-dans-francis-gweh-cocody-a-vendre-nlBmWGAgjK6ZCENwW12SUzmb.html;2026-05-02T00:28:16+00:00
jiji;achat;villa;Meublé 5chbre Appartement-terrasse dans Villa Duplex, Cocody à Vendre;1500000000;1480;1013514;5;Cocody;;;https://jiji.co.ci/cocody/houses-apartments-for-sale/meuble-5chbre-appartement-terrasse-dans-villa-duplex-cocody-a-vendre-iBbM6i72QIyOpK2qCdSK7Jn0.html;2026-05-02T00:28:16+00:00
jiji;achat;villa;6chbre Duplex dans Bingerville Adjin à Vendre;180000000;200;900000;6;Bingerville;;;https://jiji.co.ci/bingerville/houses-apartments-for-sale/6chbre-duplex-dans-bingerville-adjin-a-vendre-xgNI6CbUGL2STeZvEnoDHKZK.html;2026-05-02T00:28:16+00:00
jiji;achat;villa;5chbre Duplex dans Francis Gweh, Cocody à Vendre;750000000;500;1500000;5;Cocody;;;https://jiji.co.ci/cocody/houses-apartments-for-sale/5chbre-duplex-dans-francis-gweh-cocody-a-vendre-vapDlVyRR3q8eCFtd7rwt84v.html;2026-05-02T00:28:16+00:00
jiji;achat;villa;6chbre Villa dans Diaspora, Cocody à Vendre;400000000;500;800000;6;Cocody;;;https://jiji.co.ci/cocody/houses-apartments-for-sale/6chbre-villa-dans-diaspora-cocody-a-vendre-tDbAOdIajMQYxDDYuxZ9V5Hd.html;2026-05-02T00:28:16+00:00
jiji;achat;appartement;20chbre Blocs d'appartements dans Immeuble Jumelé, Yopougon à Vendre;550000000;600;916667;20;Yopougon;;;https://jiji.co.ci/yopougon/houses-apartments-for-sale/20chbre-blocs-dappartements-dans-immeuble-jumele-yopougon-a-vendre-80cTw4Re2AR9fUlHfgYjwJvo.html;2026-05-02T00:28:16+00:00
jiji;achat;appartement;20chbre Blocs d'appartements dans 1, Cocody à Vendre;2500000000;25;100000000;20;Cocody;;;https://jiji.co.ci/cocody/houses-apartments-for-sale/20chbre-blocs-dappartements-dans-1-cocody-a-vendre-3eMVviHoOHRpbvfPNTesPjRs.html;2026-05-02T00:28:16+00:00
jiji;achat;maison;7chbre Maison dans Ismael Coulibaly, Cocody à Vendre;450000000;1480;304054;7;Cocody;;;https://jiji.co.ci/cocody/houses-apartments-for-sale/7chbre-maison-dans-ismael-coulibaly-cocody-a-vendre-cFmrLO8uMa1LHse1moxSUx3q.html;2026-05-02T00:28:16+00:00
jiji;achat;villa;Meublé 4chbre Duplex dans Francis Gweh, Cocody à Vendre;250000000;400;625000;4;Cocody;;;https://jiji.co.ci/cocody/houses-apartments-for-sale/meuble-4chbre-duplex-dans-francis-gweh-cocody-a-vendre-5UM7xAZiSb21k6GlhV45MQPG.html;2026-05-02T00:28:16+00:00
jiji;achat;villa;Furnished 4chbre Villa dans Cocody à Vendre;310000000;654;474006;4;Cocody;;;https://jiji.co.ci/cocody/houses-apartments-for-sale/furnished-4chbre-villa-dans-cocody-a-vendre-d7sSJPTo5jt6TzbNYK47VLEt.html;2026-05-02T00:28:16+00:00
jiji;achat;villa;5chbre Villa dans Mohamed, Cocody à Vendre;310000000;561;552585;5;Cocody;;;https://jiji.co.ci/cocody/houses-apartments-for-sale/5chbre-villa-dans-mohamed-cocody-a-vendre-sp0UrzMCM6CQelLAU9UdwjMv.html;2026-05-02T00:28:16+00:00
jiji;achat;appartement;2chbre Appartement dans Francis Gweh, Cocody à Vendre;55000000;100;550000;2;Cocody;;;https://jiji.co.ci/cocody/houses-apartments-for-sale/2chbre-appartement-dans-francis-gweh-cocody-a-vendre-rbxzKxif4Zx4JKKzSUWA0QuE.html;2026-05-02T00:28:16+00:00
jiji;achat;maison;6chbre Maison dans Ismael Coulibaly, Cocody à Vendre;325000000;966;336439;6;Cocody;;;https://jiji.co.ci/cocody/houses-apartments-for-sale/6chbre-maison-dans-ismael-coulibaly-cocody-a-vendre-8OO1Z7jgf70D4AYb4L4qoqCR.html;2026-05-02T00:28:16+00:00
jiji;achat;villa;3chbre Duplex dans Riviera Palmeraie, Cocody à Vendre;180000000;300;600000;3;Cocody;Riviera Palmeraie;;https://jiji.co.ci/cocody/houses-apartments-for-sale/3chbre-duplex-dans-riviera-palmeraie-cocody-a-vendre-cKfjysawn7N29iLMcmFt3nRa.html;2026-05-02T00:28:16+00:00
jiji;achat;villa;4chbre Duplex dans Francis Gweh, Cocody à Vendre;250000000;300;833333;4;Cocody;;;https://jiji.co.ci/cocody/houses-apartments-for-sale/4chbre-duplex-dans-francis-gweh-cocody-a-vendre-5wUgx6pF6ju0Q6iBdIzWBnej.html;2026-05-02T00:28:16+00:00
jiji;achat;villa;4chbre Duplex dans Bingerville à Vendre;170000000;500;340000;4;Bingerville;;;https://jiji.co.ci/bingerville/houses-apartments-for-sale/4chbre-duplex-dans-bingerville-a-vendre-aRIfE4dNN6ZCJsFZLByvxPiZ.html;2026-05-02T00:28:16+00:00
jiji;achat;villa;Meublé 10chbre Duplex dans Ismael Coulibaly, Cocody à Vendre;3000000;400;7500;10;Cocody;;;https://jiji.co.ci/cocody/houses-apartments-for-sale/meuble-10chbre-duplex-dans-ismael-coulibaly-cocody-a-vendre-14PS9VFUUArJkZCyOekeRr56.html;2026-05-02T00:28:16+00:00
jiji;achat;villa;5chbre Duplex dans Riviera 4, Cocody à Vendre;200000000;250;800000;5;Cocody;Riviera 4;;https://jiji.co.ci/cocody/houses-apartments-for-sale/5chbre-duplex-dans-riviera-4-cocody-a-vendre-cG3fV0ofmZFBz7HAkr4C4rwx.html;2026-05-02T00:28:16+00:00
jiji;achat;villa;Furnished 11chbre Duplex dans Zié Multi-Service, Bingerville à Vendre;180000000;260;692308;11;Bingerville;;;https://jiji.co.ci/bingerville/houses-apartments-for-sale/furnished-11chbre-duplex-dans-zie-multi-service-bingerville-a-vendre-v8DDC4IzufsCrx0zh8YumK3C.html;2026-05-02T00:28:16+00:00
jiji;achat;villa;Furnished 4chbre Duplex dans Ismael Coulibaly, Bingerville à Vendre;95000000;400;237500;4;Bingerville;;;https://jiji.co.ci/bingerville/houses-apartments-for-sale/furnished-4chbre-duplex-dans-ismael-coulibaly-bingerville-a-vendre-3qizeYPgR354baEFSgSwY5OT.html;2026-05-02T00:28:16+00:00
jiji;achat;appartement;2chbre Appartement dans Francis Gweh, Cocody à Vendre;55000000;100;550000;2;Cocody;;;https://jiji.co.ci/cocody/houses-apartments-for-sale/2chbre-appartement-dans-francis-gweh-cocody-a-vendre-gcVhCz8ayfEpoYvbqFn9C3EY.html;2026-05-02T00:28:16+00:00
jiji;achat;villa;4chbre Duplex dans Francis Gweh, Cocody à Vendre;390000000;1100;354545;4;Cocody;;;https://jiji.co.ci/cocody/houses-apartments-for-sale/4chbre-duplex-dans-francis-gweh-cocody-a-vendre-1iUqCjzMoo1IPfCJDAyenVAz.html;2026-05-02T00:28:16+00:00
jiji;achat;villa;4chbre Duplex dans Francis Gweh, Cocody à Vendre;350000000;200;1750000;4;Cocody;;;https://jiji.co.ci/cocody/houses-apartments-for-sale/4chbre-duplex-dans-francis-gweh-cocody-a-vendre-nItyqLHpO8n3E6eaWIO594Fo.html;2026-05-02T00:28:16+00:00
jiji;achat;villa;Furnished 6chbre Duplex dans Ismaël Coulibaly, Cocody à Vendre;1500000;500;3000;6;Cocody;;;https://jiji.co.ci/cocody/houses-apartments-for-sale/furnished-6chbre-duplex-dans-ismael-coulibaly-cocody-a-vendre-bor2VwHj8pe5uC8iPPLh01im.html;2026-05-02T00:28:16+00:00
jiji;achat;villa;Meublé 3chbre Villa dans Yopougon à Vendre;65000000;150;433333;3;Yopougon;;;https://jiji.co.ci/yopougon/houses-apartments-for-sale/meuble-3chbre-villa-dans-yopougon-a-vendre-38OFl22NqSB42foJllMbswkP.html;2026-05-02T00:28:16+00:00
jiji;achat;villa;5chbre Duplex dans Palais De Justice, Bingerville à Vendre;130000000;200;650000;5;Bingerville;;;https://jiji.co.ci/bingerville/houses-apartments-for-sale/5chbre-duplex-dans-palais-de-justice-bingerville-a-vendre-9TqaRgOCGDdKAKJnYFf6tDvt.html;2026-05-02T00:28:16+00:00
jiji;achat;villa;4chbre Duplex dans G.F.J Immobilier, Cocody à Vendre;250000000;175;1428571;4;Cocody;;;https://jiji.co.ci/cocody/houses-apartments-for-sale/4chbre-duplex-dans-g-f-j-immobilier-cocody-a-vendre-ByoP8fuFSnIaKEMzv3iajNkJ.html;2026-05-02T00:28:16+00:00
jiji;achat;villa;19chbre Duplex dans Zié Multi-Service, Cocody à Vendre;1500000000;2055;729927;19;Cocody;;;https://jiji.co.ci/cocody/houses-apartments-for-sale/19chbre-duplex-dans-zie-multi-service-cocody-a-vendre-hwKtK4SmjxX4xJPU89ammqzN.html;2026-05-02T00:28:16+00:00
jiji;achat;villa;Furnished 9chbre Duplex dans Diaspora, Cocody à Vendre;400000000;500;800000;9;Cocody;;;https://jiji.co.ci/cocody/houses-apartments-for-sale/furnished-9chbre-duplex-dans-diaspora-cocody-a-vendre-fmbnOakmr6y6iCsx0G4FybNI.html;2026-05-02T00:28:16+00:00
jiji;achat;villa;Furnished 4chbre Villa dans Zié Multi-Service, Cocody à Vendre;75000000;200;375000;4;Cocody;;;https://jiji.co.ci/cocody/houses-apartments-for-sale/furnished-4chbre-villa-dans-zie-multi-service-cocody-a-vendre-znug6mr3IJjFTi51zCkVHMuE.html;2026-05-02T00:28:16+00:00
jiji;achat;villa;Furnished 6chbre Villa dans Zié Multi-Service, Cocody à Vendre;1200000000;1200;1000000;6;Cocody;;;https://jiji.co.ci/cocody/houses-apartments-for-sale/furnished-6chbre-villa-dans-zie-multi-service-cocody-a-vendre-mTOkdHzVYrY5kUG6C5NCBK3Y.html;2026-05-02T00:28:16+00:00
jiji;achat;villa;5chbre Villa dans Cocody à Vendre;380000000;380;1000000;5;Cocody;;;https://jiji.co.ci/cocody/houses-apartments-for-sale/5chbre-villa-dans-cocody-a-vendre-BYMVbJRpxtuRO49NuWeAVst0.html;2026-05-02T00:28:16+00:00
jiji;achat;villa;4chbre Villa dans Francis Gweh, Cocody à Vendre;600000000;800;750000;4;Cocody;;;https://jiji.co.ci/cocody/houses-apartments-for-sale/4chbre-villa-dans-francis-gweh-cocody-a-vendre-454RuYIR8UkCksrBaTV4k55F.html;2026-05-02T00:28:16+00:00
jiji;achat;villa;5chbre Duplex dans G.F.J Immobilier, Cocody à Vendre;320000000;600;533333;5;Cocody;;;https://jiji.co.ci/cocody/houses-apartments-for-sale/5chbre-duplex-dans-g-f-j-immobilier-cocody-a-vendre-hFXrjPAaBozBrmmPspcEC9Gf.html;2026-05-02T00:28:16+00:00
jiji;achat;villa;3chbre Duplex dans Francis Gweh, Cocody à Vendre;350000000;400;875000;3;Cocody;;;https://jiji.co.ci/cocody/houses-apartments-for-sale/3chbre-duplex-dans-francis-gweh-cocody-a-vendre-tvppwH4fcerUcQ2nqRIwQJFK.html;2026-05-02T00:28:16+00:00
jiji;achat;villa;4chbre Duplex dans Francis Gweh, Cocody à Vendre;480000000;635;755906;4;Cocody;;;https://jiji.co.ci/cocody/houses-apartments-for-sale/4chbre-duplex-dans-francis-gweh-cocody-a-vendre-7w8OUddctQQbIW7nBTlJd8eH.html;2026-05-02T00:28:16+00:00
jiji;achat;villa;8chbre Duplex dans Francis Gweh, Cocody à Vendre;3500000;1000;3500;8;Cocody;;;https://jiji.co.ci/cocody/houses-apartments-for-sale/8chbre-duplex-dans-francis-gweh-cocody-a-vendre-55QAITS7eN1SkDuN7v0AQMqJ.html;2026-05-02T00:28:16+00:00
